horodatage,est_weekend,est_ferie,id_train,passagers_train,condition_meteo,demande_taxi,demande_bus,temps_attente_moyen,niveau_congestion,flux_direction,code_flux_direction,code_meteo
2024-01-03 20:45:00,0,0,,0,Soleil,40.7,79.6,5.7,2.4,neutre,1,0
2024-01-03 21:00:00,0,0,,0,Soleil,8.7,20.3,2.4,0.6,neutre,1,0
2024-01-03 21:15:00,0,0,,0,Soleil,8.8,20.6,2.5,0.6,neutre,1,0
2024-01-03 21:30:00,0,0,,0,Soleil,8.6,20.2,2.4,0.6,neutre,1,0
2024-01-03 21:45:00,0,0,,0,Soleil,7.8,18.3,2.4,0.5,neutre,1,0
2024-01-03 22:00:00,0,0,TR1032,358,Soleil,109.7,207.4,18.0,6.3,neutre,1,0
2024-01-03 22:15:00,0,0,,0,Soleil,77.2,162.9,12.5,4.8,neutre,1,0
2024-01-03 22:30:00,0,0,,0,Soleil,53.9,107.4,7.8,3.2,neutre,1,0
2024-01-03 22:45:00,0,0,,0,Soleil,28.0,52.6,4.0,1.6,neutre,1,0
2024-01-03 23:00:00,0,0,,0,Soleil,8.0,2.0,2.1,0.2,neutre,1,0
2024-01-03 23:15:00,0,0,,0,Soleil,7.9,2.0,2.1,0.2,neutre,1,0
2024-01-03 23:30:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,neutre,1,0
2024-01-03 23:45:00,0,0,,0,Soleil,9.0,2.2,2.1,0.2,neutre,1,0
2024-01-04 00:00:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-01-04 00:15:00,0,0,,0,Soleil,8.6,2.1,2.1,0.2,neutre,1,0
2024-01-04 00:30:00,0,0,,0,Soleil,7.4,1.8,2.1,0.2,neutre,1,0
2024-01-04 00:45:00,0,0,,0,Soleil,6.2,1.5,2.1,0.2,neutre,1,0
2024-01-04 01:00:00,0,0,,0,Soleil,9.4,2.3,2.1,0.2,neutre,1,0
2024-01-04 01:15:00,0,0,,0,Soleil,8.1,2.0,2.1,0.2,neutre,1,0
2024-01-04 01:30:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-01-04 01:45:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-01-04 02:00:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-01-04 02:15:00,0,0,,0,Soleil,7.1,1.8,2.1,0.2,neutre,1,0
2024-01-04 02:30:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,neutre,1,0
2024-01-04 02:45:00,0,0,,0,Soleil,7.2,1.8,2.1,0.2,neutre,1,0
2024-01-04 03:00:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,neutre,1,0
2024-01-04 03:15:00,0,0,,0,Soleil,7.0,1.8,2.1,0.2,neutre,1,0
2024-01-04 03:30:00,0,0,,0,Soleil,6.8,1.7,2.1,0.2,neutre,1,0
2024-01-04 03:45:00,0,0,,0,Soleil,7.5,1.9,2.1,0.2,neutre,1,0
2024-01-04 04:00:00,0,0,,0,Soleil,7.8,1.9,2.1,0.2,neutre,1,0
2024-01-04 04:15:00,0,0,,0,Soleil,8.0,2.0,2.1,0.2,neutre,1,0
2024-01-04 04:30:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-01-04 04:45:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,neutre,1,0
2024-01-04 05:00:00,0,0,,0,Soleil,8.9,2.2,2.1,0.2,sortant,0,0
2024-01-04 05:15:00,0,0,,0,Soleil,8.0,2.0,2.1,0.2,sortant,0,0
2024-01-04 05:30:00,0,0,,0,Soleil,8.9,2.2,2.1,0.2,sortant,0,0
2024-01-04 05:45:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,sortant,0,0
2024-01-04 06:00:00,0,0,TR1033,378,Soleil,115.2,265.3,23.0,7.6,sortant,0,0
2024-01-04 06:15:00,0,0,,0,Soleil,81.4,201.2,15.4,5.7,neutre,1,0
2024-01-04 06:30:00,0,0,,0,Soleil,55.3,133.0,9.3,3.8,neutre,1,0
2024-01-04 06:45:00,0,0,,0,Soleil,30.0,67.2,4.7,1.9,neutre,1,0
2024-01-04 07:00:00,0,0,,0,Soleil,13.6,31.7,2.9,0.9,sortant,0,0
2024-01-04 07:15:00,0,0,,0,Soleil,13.7,32.0,2.9,0.9,sortant,0,0
2024-01-04 07:30:00,0,0,,0,Soleil,13.7,31.9,2.9,0.9,sortant,0,0
2024-01-04 07:45:00,0,0,,0,Soleil,14.7,34.3,3.0,1.0,sortant,0,0
2024-01-04 08:00:00,0,0,TR1034,778,Soleil,225.7,560.9,33.6,10.0,sortant,0,0
2024-01-04 08:15:00,0,0,,0,Soleil,176.0,395.2,33.6,10.0,neutre,1,0
2024-01-04 08:30:00,0,0,TR1035,484,Soleil,261.2,645.2,33.6,10.0,sortant,0,0
2024-01-04 08:45:00,0,0,,0,Soleil,166.7,429.7,33.6,10.0,neutre,1,0
2024-01-04 09:00:00,0,0,,0,Soleil,70.9,167.5,12.4,4.8,neutre,1,0
2024-01-04 09:15:00,0,0,,0,Soleil,37.3,93.1,6.2,2.6,neutre,1,0
2024-01-04 09:30:00,0,0,,0,Soleil,14.6,34.0,3.0,1.0,sortant,0,0
2024-01-04 09:45:00,0,0,,0,Soleil,15.9,37.1,3.1,1.1,sortant,0,0
2024-01-04 10:00:00,0,0,TR1036,380,Soleil,106.1,270.9,22.7,7.5,sortant,0,0
2024-01-04 10:15:00,0,0,,0,Soleil,82.9,206.7,15.9,5.8,neutre,1,0
2024-01-04 10:30:00,0,0,,0,Soleil,57.0,146.0,10.2,4.1,neutre,1,0
2024-01-04 10:45:00,0,0,,0,Soleil,28.3,73.1,4.9,2.0,neutre,1,0
2024-01-04 11:00:00,0,0,,0,Soleil,8.9,20.7,2.5,0.6,neutre,1,0
2024-01-04 11:15:00,0,0,,0,Soleil,9.2,21.5,2.5,0.6,neutre,1,0
2024-01-04 11:30:00,0,0,,0,Soleil,7.9,18.5,2.4,0.5,neutre,1,0
2024-01-04 11:45:00,0,0,,0,Soleil,9.2,21.5,2.5,0.6,neutre,1,0
2024-01-04 12:00:00,0,0,TR1037,171,Soleil,50.5,107.4,7.6,3.2,neutre,1,0
2024-01-04 12:15:00,0,0,,0,Soleil,38.9,83.6,5.8,2.5,neutre,1,0
2024-01-04 12:30:00,0,0,,0,Soleil,23.8,48.3,3.7,1.4,neutre,1,0
2024-01-04 12:45:00,0,0,,0,Soleil,14.0,24.7,2.7,0.8,neutre,1,0
2024-01-04 13:00:00,0,0,,0,Soleil,8.6,20.0,2.4,0.6,neutre,1,0
2024-01-04 13:15:00,0,0,,0,Soleil,8.5,19.8,2.4,0.6,neutre,1,0
2024-01-04 13:30:00,0,0,,0,Soleil,8.4,19.6,2.4,0.6,neutre,1,0
2024-01-04 13:45:00,0,0,,0,Soleil,10.4,24.2,2.6,0.7,neutre,1,0
2024-01-04 14:00:00,0,0,TR1038,232,Soleil,67.3,133.1,10.0,4.0,neutre,1,0
2024-01-04 14:15:00,0,0,,0,Soleil,55.2,97.9,7.4,3.1,neutre,1,0
2024-01-04 14:30:00,0,0,,0,Soleil,34.8,68.7,5.0,2.1,neutre,1,0
2024-01-04 14:45:00,0,0,,0,Soleil,18.3,33.8,3.1,1.0,neutre,1,0
2024-01-04 15:00:00,0,0,,0,Soleil,7.9,18.5,2.4,0.5,entrant,2,0
2024-01-04 15:15:00,0,0,,0,Soleil,9.6,22.4,2.5,0.6,entrant,2,0
2024-01-04 15:30:00,0,0,,0,Soleil,9.0,20.9,2.5,0.6,entrant,2,0
2024-01-04 15:45:00,0,0,,0,Soleil,7.8,18.1,2.4,0.5,entrant,2,0
2024-01-04 16:00:00,0,0,TR1039,561,Soleil,189.0,316.9,33.6,10.0,entrant,2,0
2024-01-04 16:15:00,0,0,,0,Soleil,154.6,249.4,25.0,8.1,neutre,1,0
2024-01-04 16:30:00,0,0,,0,Soleil,92.6,182.2,14.9,5.5,neutre,1,0
2024-01-04 16:45:00,0,0,,0,Soleil,44.9,91.2,6.5,2.7,neutre,1,0
2024-01-04 17:00:00,0,0,,0,Soleil,14.6,34.0,3.0,1.0,entrant,2,0
2024-01-04 17:15:00,0,0,,0,Soleil,11.5,26.8,2.7,0.8,entrant,2,0
2024-01-04 17:30:00,0,0,,0,Soleil,17.6,41.0,3.3,1.2,entrant,2,0
2024-01-04 17:45:00,0,0,,0,Soleil,14.4,33.7,2.9,1.0,entrant,2,0
2024-01-04 18:00:00,0,0,TR1040,835,Soleil,269.9,517.8,33.6,10.0,entrant,2,0
2024-01-04 18:15:00,0,0,,0,Soleil,200.7,350.3,33.6,10.0,neutre,1,0
2024-01-04 18:30:00,0,0,TR1041,746,Soleil,401.6,719.5,33.6,10.0,entrant,2,0
2024-01-04 18:45:00,0,0,,0,Soleil,245.3,449.0,33.6,10.0,neutre,1,0
2024-01-04 19:00:00,0,0,,0,Soleil,135.1,207.6,19.9,6.9,neutre,1,0
2024-01-04 19:15:00,0,0,,0,Soleil,61.4,103.7,8.0,3.3,neutre,1,0
2024-01-04 19:30:00,0,0,,0,Soleil,16.7,38.9,3.2,1.1,entrant,2,0
2024-01-04 19:45:00,0,0,,0,Soleil,17.0,39.7,3.2,1.1,entrant,2,0
2024-01-04 20:00:00,0,0,TR1042,348,Soleil,122.4,208.7,19.0,6.6,entrant,2,0
2024-01-04 20:15:00,0,0,,0,Soleil,86.9,178.3,14.2,5.3,neutre,1,0
2024-01-04 20:30:00,0,0,,0,Soleil,55.7,113.5,8.2,3.4,neutre,1,0
2024-01-04 20:45:00,0,0,,0,Soleil,28.1,51.6,4.0,1.6,neutre,1,0
2024-01-04 21:00:00,0,0,,0,Soleil,8.5,19.8,2.4,0.6,neutre,1,0
2024-01-04 21:15:00,0,0,,0,Soleil,9.0,21.1,2.5,0.6,neutre,1,0
2024-01-04 21:30:00,0,0,,0,Soleil,9.2,21.4,2.5,0.6,neutre,1,0
2024-01-04 21:45:00,0,0,,0,Soleil,10.7,25.0,2.6,0.7,neutre,1,0
2024-01-04 22:00:00,0,0,TR1043,331,Soleil,112.4,197.0,17.4,6.2,neutre,1,0
2024-01-04 22:15:00,0,0,,0,Soleil,69.4,151.0,11.3,4.4,neutre,1,0
2024-01-04 22:30:00,0,0,,0,Soleil,49.2,101.1,7.2,3.0,neutre,1,0
2024-01-04 22:45:00,0,0,,0,Soleil,24.7,55.2,4.0,1.6,neutre,1,0
2024-01-04 23:00:00,0,0,,0,Soleil,7.8,2.0,2.1,0.2,neutre,1,0
2024-01-04 23:15:00,0,0,,0,Soleil,8.0,2.0,2.1,0.2,neutre,1,0
2024-01-04 23:30:00,0,0,,0,Soleil,6.9,1.7,2.1,0.2,neutre,1,0
2024-01-04 23:45:00,0,0,,0,Soleil,7.3,1.8,2.1,0.2,neutre,1,0
2024-01-05 00:00:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-01-05 00:15:00,0,0,,0,Soleil,9.0,2.3,2.1,0.2,neutre,1,0
2024-01-05 00:30:00,0,0,,0,Soleil,9.5,2.4,2.1,0.2,neutre,1,0
2024-01-05 00:45:00,0,0,,0,Soleil,8.4,2.1,2.1,0.2,neutre,1,0
2024-01-05 01:00:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-01-05 01:15:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,neutre,1,0
2024-01-05 01:30:00,0,0,,0,Soleil,7.5,1.9,2.1,0.2,neutre,1,0
2024-01-05 01:45:00,0,0,,0,Soleil,9.1,2.3,2.1,0.2,neutre,1,0
2024-01-05 02:00:00,0,0,,0,Soleil,6.9,1.7,2.1,0.2,neutre,1,0
2024-01-05 02:15:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-01-05 02:30:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,neutre,1,0
2024-01-05 02:45:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-01-05 03:00:00,0,0,,0,Soleil,10.0,2.5,2.1,0.2,neutre,1,0
2024-01-05 03:15:00,0,0,,0,Soleil,8.5,2.1,2.1,0.2,neutre,1,0
2024-01-05 03:30:00,0,0,,0,Soleil,8.8,2.2,2.1,0.2,neutre,1,0
2024-01-05 03:45:00,0,0,,0,Soleil,7.4,1.8,2.1,0.2,neutre,1,0
2024-01-05 04:00:00,0,0,,0,Soleil,8.8,2.2,2.1,0.2,neutre,1,0
2024-01-05 04:15:00,0,0,,0,Soleil,8.6,2.2,2.1,0.2,neutre,1,0
2024-01-05 04:30:00,0,0,,0,Soleil,9.3,2.3,2.1,0.2,neutre,1,0
2024-01-05 04:45:00,0,0,,0,Soleil,6.2,1.6,2.1,0.2,neutre,1,0
2024-01-05 05:00:00,0,0,,0,Soleil,7.4,1.8,2.1,0.2,sortant,0,0
2024-01-05 05:15:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,sortant,0,0
2024-01-05 05:30:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,sortant,0,0
2024-01-05 05:45:00,0,0,,0,Soleil,8.0,2.0,2.1,0.2,sortant,0,0
2024-01-05 06:00:00,0,0,TR1044,338,Soleil,104.2,230.3,19.3,6.7,sortant,0,0
2024-01-05 06:15:00,0,0,,0,Soleil,76.5,175.2,13.3,5.0,neutre,1,0
2024-01-05 06:30:00,0,0,,0,Soleil,50.1,116.1,8.1,3.3,neutre,1,0
2024-01-05 06:45:00,0,0,,0,Soleil,28.0,58.7,4.3,1.7,neutre,1,0
2024-01-05 07:00:00,0,0,,0,Soleil,12.7,29.7,2.8,0.8,sortant,0,0
2024-01-05 07:15:00,0,0,,0,Soleil,15.3,35.7,3.0,1.0,sortant,0,0
2024-01-05 07:30:00,0,0,,0,Soleil,15.5,36.1,3.0,1.0,sortant,0,0
2024-01-05 07:45:00,0,0,,0,Soleil,15.0,35.0,3.0,1.0,sortant,0,0
2024-01-05 08:00:00,0,0,TR1045,556,Soleil,172.5,393.8,33.6,10.0,sortant,0,0
2024-01-05 08:15:00,0,0,,0,Soleil,117.9,303.2,26.4,8.4,neutre,1,0
2024-01-05 08:30:00,0,0,TR1046,593,Soleil,271.5,613.0,33.6,10.0,sortant,0,0
2024-01-05 08:45:00,0,0,,0,Soleil,171.0,394.0,33.6,10.0,neutre,1,0
2024-01-05 09:00:00,0,0,,0,Soleil,92.2,223.4,17.9,6.3,neutre,1,0
2024-01-05 09:15:00,0,0,,0,Soleil,46.1,112.3,7.6,3.2,neutre,1,0
2024-01-05 09:30:00,0,0,,0,Soleil,14.9,34.9,3.0,1.0,sortant,0,0
2024-01-05 09:45:00,0,0,,0,Soleil,16.4,38.3,3.1,1.1,sortant,0,0
2024-01-05 10:00:00,0,0,TR1047,461,Soleil,149.1,312.4,30.0,9.2,sortant,0,0
2024-01-05 10:15:00,0,0,,0,Soleil,99.6,260.1,21.3,7.2,neutre,1,0
2024-01-05 10:30:00,0,0,,0,Soleil,73.1,160.4,12.1,4.7,neutre,1,0
2024-01-05 10:45:00,0,0,,0,Soleil,33.3,80.3,5.4,2.3,neutre,1,0
2024-01-05 11:00:00,0,0,,0,Soleil,8.9,20.7,2.5,0.6,neutre,1,0
2024-01-05 11:15:00,0,0,,0,Soleil,7.9,18.4,2.4,0.5,neutre,1,0
2024-01-05 11:30:00,0,0,,0,Soleil,10.3,23.9,2.6,0.7,neutre,1,0
2024-01-05 11:45:00,0,0,,0,Soleil,10.2,23.8,2.6,0.7,neutre,1,0
2024-01-05 12:00:00,0,0,TR1048,392,Soleil,108.2,220.2,18.8,6.6,neutre,1,0
2024-01-05 12:15:00,0,0,,0,Soleil,82.7,173.8,13.6,5.1,neutre,1,0
2024-01-05 12:30:00,0,0,,0,Soleil,59.6,120.1,8.8,3.6,neutre,1,0
2024-01-05 12:45:00,0,0,,0,Soleil,28.7,57.4,4.3,1.7,neutre,1,0
2024-01-05 13:00:00,0,0,,0,Soleil,9.0,20.9,2.5,0.6,neutre,1,0
2024-01-05 13:15:00,0,0,,0,Soleil,9.8,22.8,2.5,0.7,neutre,1,0
2024-01-05 13:30:00,0,0,,0,Soleil,7.6,17.8,2.4,0.5,neutre,1,0
2024-01-05 13:45:00,0,0,,0,Soleil,8.9,20.7,2.5,0.6,neutre,1,0
2024-01-05 14:00:00,0,0,TR1049,190,Soleil,57.4,105.5,7.9,3.3,neutre,1,0
2024-01-05 14:15:00,0,0,,0,Soleil,44.8,91.0,6.5,2.7,neutre,1,0
2024-01-05 14:30:00,0,0,,0,Soleil,27.6,55.9,4.2,1.7,neutre,1,0
2024-01-05 14:45:00,0,0,,0,Soleil,15.1,28.3,2.8,0.9,neutre,1,0
2024-01-05 15:00:00,0,0,,0,Soleil,7.5,17.4,2.4,0.5,entrant,2,0
2024-01-05 15:15:00,0,0,,0,Soleil,10.0,23.4,2.5,0.7,entrant,2,0
2024-01-05 15:30:00,0,0,,0,Soleil,7.7,17.9,2.4,0.5,entrant,2,0
2024-01-05 15:45:00,0,0,,0,Soleil,8.6,20.1,2.4,0.6,entrant,2,0
2024-01-05 16:00:00,0,0,TR1050,575,Soleil,195.3,343.4,33.6,10.0,entrant,2,0
2024-01-05 16:15:00,0,0,,0,Soleil,153.4,265.1,26.2,8.4,neutre,1,0
2024-01-05 16:30:00,0,0,,0,Soleil,97.5,177.4,14.9,5.5,neutre,1,0
2024-01-05 16:45:00,0,0,,0,Soleil,46.1,84.3,6.2,2.6,neutre,1,0
2024-01-05 17:00:00,0,0,,0,Soleil,15.3,35.8,3.0,1.0,entrant,2,0
2024-01-05 17:15:00,0,0,,0,Soleil,16.2,37.9,3.1,1.1,entrant,2,0
2024-01-05 17:30:00,0,0,,0,Soleil,15.8,36.8,3.1,1.1,entrant,2,0
2024-01-05 17:45:00,0,0,,0,Soleil,16.7,39.0,3.2,1.1,entrant,2,0
2024-01-05 18:00:00,0,0,TR1051,659,Soleil,225.8,397.9,33.6,10.0,entrant,2,0
2024-01-05 18:15:00,0,0,,0,Soleil,153.5,324.3,31.5,9.6,neutre,1,0
2024-01-05 18:30:00,0,0,TR1052,614,Soleil,321.9,529.0,33.6,10.0,entrant,2,0
2024-01-05 18:45:00,0,0,,0,Soleil,221.6,365.2,33.6,10.0,neutre,1,0
2024-01-05 19:00:00,0,0,,0,Soleil,101.3,184.5,15.7,5.7,neutre,1,0
2024-01-05 19:15:00,0,0,,0,Soleil,55.7,91.7,7.1,2.9,neutre,1,0
2024-01-05 19:30:00,0,0,,0,Soleil,16.2,37.8,3.1,1.1,entrant,2,0
2024-01-05 19:45:00,0,0,,0,Soleil,17.0,39.6,3.2,1.1,entrant,2,0
2024-01-05 20:00:00,0,0,TR1053,418,Soleil,148.9,255.9,25.0,8.1,entrant,2,0
2024-01-05 20:15:00,0,0,,0,Soleil,98.5,189.4,15.8,5.8,neutre,1,0
2024-01-05 20:30:00,0,0,,0,Soleil,68.6,118.6,9.2,3.7,neutre,1,0
2024-01-05 20:45:00,0,0,,0,Soleil,35.1,62.8,4.7,2.0,neutre,1,0
2024-01-05 21:00:00,0,0,,0,Soleil,7.4,17.3,2.3,0.5,neutre,1,0
2024-01-05 21:15:00,0,0,,0,Soleil,8.6,20.0,2.4,0.6,neutre,1,0
2024-01-05 21:30:00,0,0,,0,Soleil,9.4,21.9,2.5,0.6,neutre,1,0
2024-01-05 21:45:00,0,0,,0,Soleil,10.4,24.3,2.6,0.7,neutre,1,0
2024-01-05 22:00:00,0,0,TR1054,458,Soleil,141.2,277.5,26.2,8.4,neutre,1,0
2024-01-05 22:15:00,0,0,,0,Soleil,99.7,214.0,17.7,6.3,neutre,1,0
2024-01-05 22:30:00,0,0,,0,Soleil,66.6,116.1,9.0,3.7,neutre,1,0
2024-01-05 22:45:00,0,0,,0,Soleil,34.6,66.8,4.9,2.0,neutre,1,0
2024-01-05 23:00:00,0,0,,0,Soleil,7.6,1.9,2.1,0.2,neutre,1,0
2024-01-05 23:15:00,0,0,,0,Soleil,9.6,2.4,2.1,0.2,neutre,1,0
2024-01-05 23:30:00,0,0,,0,Soleil,8.3,2.1,2.1,0.2,neutre,1,0
2024-01-05 23:45:00,0,0,,0,Soleil,7.4,1.9,2.1,0.2,neutre,1,0
2024-01-06 00:00:00,1,0,,0,Nuageux,5.7,1.4,2.1,0.1,neutre,1,1
2024-01-06 00:15:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-01-06 00:30:00,1,0,,0,Nuageux,6.0,1.5,2.1,0.1,neutre,1,1
2024-01-06 00:45:00,1,0,,0,Nuageux,6.2,1.6,2.1,0.2,neutre,1,1
2024-01-06 01:00:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-01-06 01:15:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-01-06 01:30:00,1,0,,0,Nuageux,7.6,1.9,2.1,0.2,neutre,1,1
2024-01-06 01:45:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-01-06 02:00:00,1,0,,0,Nuageux,6.0,1.5,2.1,0.2,neutre,1,1
2024-01-06 02:15:00,1,0,,0,Nuageux,5.9,1.5,2.1,0.1,neutre,1,1
2024-01-06 02:30:00,1,0,,0,Nuageux,7.5,1.9,2.1,0.2,neutre,1,1
2024-01-06 02:45:00,1,0,,0,Nuageux,6.1,1.5,2.1,0.2,neutre,1,1
2024-01-06 03:00:00,1,0,,0,Nuageux,6.8,1.7,2.1,0.2,neutre,1,1
2024-01-06 03:15:00,1,0,,0,Nuageux,6.5,1.6,2.1,0.2,neutre,1,1
2024-01-06 03:30:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,neutre,1,1
2024-01-06 03:45:00,1,0,,0,Nuageux,7.3,1.8,2.1,0.2,neutre,1,1
2024-01-06 04:00:00,1,0,,0,Nuageux,6.6,1.6,2.1,0.2,neutre,1,1
2024-01-06 04:15:00,1,0,,0,Nuageux,6.9,1.7,2.1,0.2,neutre,1,1
2024-01-06 04:30:00,1,0,,0,Nuageux,6.6,1.6,2.1,0.2,neutre,1,1
2024-01-06 04:45:00,1,0,,0,Nuageux,6.1,1.5,2.1,0.2,neutre,1,1
2024-01-06 05:00:00,1,0,,0,Nuageux,6.7,1.7,2.1,0.2,sortant,0,1
2024-01-06 05:15:00,1,0,,0,Nuageux,6.0,1.5,2.1,0.1,sortant,0,1
2024-01-06 05:30:00,1,0,,0,Nuageux,5.7,1.4,2.1,0.1,sortant,0,1
2024-01-06 05:45:00,1,0,,0,Nuageux,6.8,1.7,2.1,0.2,sortant,0,1
2024-01-06 06:00:00,1,0,TR1055,295,Nuageux,108.2,210.3,18.1,6.4,sortant,0,1
2024-01-06 06:15:00,1,0,,0,Nuageux,87.7,142.2,11.9,4.6,neutre,1,1
2024-01-06 06:30:00,1,0,,0,Nuageux,50.9,98.4,7.2,3.0,neutre,1,1
2024-01-06 06:45:00,1,0,,0,Nuageux,26.1,48.7,3.8,1.5,neutre,1,1
2024-01-06 07:00:00,1,0,,0,Nuageux,12.6,29.3,2.8,0.8,sortant,0,1
2024-01-06 07:15:00,1,0,,0,Nuageux,12.4,29.0,2.8,0.8,sortant,0,1
2024-01-06 07:30:00,1,0,,0,Nuageux,12.0,27.9,2.7,0.8,sortant,0,1
2024-01-06 07:45:00,1,0,,0,Nuageux,11.9,27.8,2.7,0.8,sortant,0,1
2024-01-06 08:00:00,1,0,TR1056,349,Nuageux,121.5,229.0,20.6,7.0,sortant,0,1
2024-01-06 08:15:00,1,0,,0,Nuageux,90.4,179.7,14.6,5.4,neutre,1,1
2024-01-06 08:30:00,1,0,TR1057,394,Nuageux,196.0,375.5,33.6,10.0,sortant,0,1
2024-01-06 08:45:00,1,0,,0,Nuageux,141.2,248.3,23.7,7.8,neutre,1,1
2024-01-06 09:00:00,1,0,,0,Nuageux,67.3,130.8,9.9,4.0,neutre,1,1
2024-01-06 09:15:00,1,0,,0,Nuageux,34.0,62.5,4.7,1.9,neutre,1,1
2024-01-06 09:30:00,1,0,,0,Nuageux,10.7,25.0,2.6,0.7,sortant,0,1
2024-01-06 09:45:00,1,0,,0,Nuageux,9.8,22.8,2.5,0.7,sortant,0,1
2024-01-06 10:00:00,1,0,TR1058,259,Nuageux,94.5,179.3,14.8,5.5,sortant,0,1
2024-01-06 10:15:00,1,0,,0,Nuageux,70.0,126.0,9.8,3.9,neutre,1,1
2024-01-06 10:30:00,1,0,,0,Nuageux,48.3,84.1,6.3,2.6,neutre,1,1
2024-01-06 10:45:00,1,0,,0,Nuageux,24.1,44.2,3.6,1.4,neutre,1,1
2024-01-06 11:00:00,1,0,,0,Nuageux,11.8,27.4,2.7,0.8,neutre,1,1
2024-01-06 11:15:00,1,0,,0,Nuageux,11.7,27.4,2.7,0.8,neutre,1,1
2024-01-06 11:30:00,1,0,,0,Nuageux,10.5,24.6,2.6,0.7,neutre,1,1
2024-01-06 11:45:00,1,0,,0,Nuageux,12.4,28.9,2.8,0.8,neutre,1,1
2024-01-06 12:00:00,1,0,TR1059,501,Nuageux,177.4,226.2,24.9,8.1,neutre,1,1
2024-01-06 12:15:00,1,0,,0,Nuageux,129.7,215.2,20.1,6.9,neutre,1,1
2024-01-06 12:30:00,1,0,,0,Nuageux,90.0,133.0,11.4,4.5,neutre,1,1
2024-01-06 12:45:00,1,0,,0,Nuageux,47.7,67.3,5.5,2.3,neutre,1,1
2024-01-06 13:00:00,1,0,,0,Nuageux,11.3,26.5,2.7,0.8,neutre,1,1
2024-01-06 13:15:00,1,0,,0,Nuageux,11.2,26.1,2.6,0.7,neutre,1,1
2024-01-06 13:30:00,1,0,,0,Nuageux,13.0,30.3,2.8,0.9,neutre,1,1
2024-01-06 13:45:00,1,0,,0,Nuageux,9.4,22.0,2.5,0.6,neutre,1,1
2024-01-06 14:00:00,1,0,TR1060,379,Nuageux,122.2,189.3,17.5,6.2,neutre,1,1
2024-01-06 14:15:00,1,0,,0,Nuageux,104.5,153.0,13.7,5.1,neutre,1,1
2024-01-06 14:30:00,1,0,,0,Nuageux,73.2,98.6,8.4,3.4,neutre,1,1
2024-01-06 14:45:00,1,0,,0,Nuageux,33.6,48.9,4.1,1.6,neutre,1,1
2024-01-06 15:00:00,1,0,,0,Nuageux,10.7,25.1,2.6,0.7,entrant,2,1
2024-01-06 15:15:00,1,0,,0,Nuageux,9.9,23.1,2.5,0.7,entrant,2,1
2024-01-06 15:30:00,1,0,,0,Nuageux,10.4,24.3,2.6,0.7,entrant,2,1
2024-01-06 15:45:00,1,0,,0,Nuageux,10.7,25.0,2.6,0.7,entrant,2,1
2024-01-06 16:00:00,1,0,TR1061,404,Nuageux,155.8,197.5,20.8,7.1,entrant,2,1
2024-01-06 16:15:00,1,0,,0,Nuageux,117.7,163.2,15.3,5.6,neutre,1,1
2024-01-06 16:30:00,1,0,,0,Nuageux,79.4,120.8,10.0,4.0,neutre,1,1
2024-01-06 16:45:00,1,0,,0,Nuageux,43.7,52.5,4.7,1.9,neutre,1,1
2024-01-06 17:00:00,1,0,,0,Nuageux,17.9,41.8,3.3,1.2,entrant,2,1
2024-01-06 17:15:00,1,0,,0,Nuageux,16.1,37.5,3.1,1.1,entrant,2,1
2024-01-06 17:30:00,1,0,,0,Nuageux,18.1,42.3,3.3,1.2,entrant,2,1
2024-01-06 17:45:00,1,0,,0,Nuageux,16.5,38.5,3.2,1.1,entrant,2,1
2024-01-06 18:00:00,1,0,TR1062,327,Nuageux,116.3,175.7,16.1,5.8,entrant,2,1
2024-01-06 18:15:00,1,0,,0,Nuageux,98.9,126.7,11.6,4.5,neutre,1,1
